Zone,Zone_Name,District_Code,District,Block_Code,Block_Name,PC_No,PC_Name,AC_No,AC_Name,Gram_Panchayat_Code,Gram_Panchayat,Organisational_District
4,Bardhaman & Birbhum,306,Purba Bardhaman,2818,Memari-Ii,39,Bardhaman-Durgapur,263,Manteswar,108685,Bijur-I,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2818,Memari-Ii,39,Bardhaman-Durgapur,263,Manteswar,108684,Barapalasan-Ii,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2818,Memari-Ii,39,Bardhaman-Durgapur,263,Manteswar,108687,Bohar-I,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2818,Memari-Ii,39,Bardhaman-Durgapur,263,Manteswar,108688,Bohar-Ii,Purba Bardhman
7,The Parganas,303,North 24 Parganas,2726,Barasat-I,15,Barrackpur,102,Amdanga,107813,Kashimpur,Dumdum Barrackpore
7,The Parganas,303,North 24 Parganas,2726,Barasat-I,15,Barrackpur,102,Amdanga,107810,Dattapukur-Ii,Dumdum Barrackpore
7,The Parganas,303,North 24 Parganas,2728,Barrackpur-I,15,Barrackpur,106,Jagatdal,107830,Panpur-Keutia,Dumdum Barrackpore
7,The Parganas,303,North 24 Parganas,2728,Barrackpur-I,15,Barrackpur,106,Jagatdal,107827,Kowgachi-Ii,Dumdum Barrackpore
7,The Parganas,303,North 24 Parganas,2728,Barrackpur-I,15,Barrackpur,106,Jagatdal,107829,Mamudpur,Dumdum Barrackpore
7,The Parganas,303,North 24 Parganas,2728,Barrackpur-I,15,Barrackpur,104,Naihati,107831,Shibdaspur,Dumdum Barrackpore
7,The Parganas,303,North 24 Parganas,2728,Barrackpur-I,15,Barrackpur,104,Naihati,107824,Jethia,Dumdum Barrackpore
7,The Parganas,303,North 24 Parganas,2728,Barrackpur-I,15,Barrackpur,104,Naihati,107825,Kampa-Chakla,Dumdum Barrackpore
7,The Parganas,303,North 24 Parganas,2728,Barrackpur-I,15,Barrackpur,104,Naihati,107828,Majhipara-Palasi,Dumdum Barrackpore
7,The Parganas,303,North 24 Parganas,2729,Barrackpur-Ii,15,Barrackpur,107,Noapara,107835,Mohanpur,Dumdum Barrackpore
7,The Parganas,303,North 24 Parganas,2729,Barrackpur-Ii,15,Barrackpur,107,Noapara,107837,Sewli,Dumdum Barrackpore
7,The Parganas,303,North 24 Parganas,2724,Baduria,18,Basirhat,99,Baduria,107790,Jadurhati Dakshin,Basirhat
7,The Parganas,303,North 24 Parganas,2724,Baduria,18,Basirhat,99,Baduria,107792,Jagannathpur,Basirhat
7,The Parganas,303,North 24 Parganas,2724,Baduria,18,Basirhat,99,Baduria,107793,Jasikati Atghara,Basirhat
7,The Parganas,303,North 24 Parganas,2724,Baduria,18,Basirhat,99,Baduria,107785,Aturia,Basirhat
7,The Parganas,303,North 24 Parganas,2724,Baduria,18,Basirhat,99,Baduria,107786,Bagjola,Basirhat
7,The Parganas,303,North 24 Parganas,2724,Baduria,18,Basirhat,99,Baduria,107787,Bajitpur,Basirhat
7,The Parganas,303,North 24 Parganas,2724,Baduria,18,Basirhat,99,Baduria,107798,Sayestanagar-Ii,Basirhat
7,The Parganas,303,North 24 Parganas,2724,Baduria,18,Basirhat,99,Baduria,107791,Jadurhati Uttar,Basirhat
7,The Parganas,303,North 24 Parganas,2724,Baduria,18,Basirhat,99,Baduria,107788,Chandipur,Basirhat
7,The Parganas,303,North 24 Parganas,2724,Baduria,18,Basirhat,99,Baduria,107789,Chhatra,Basirhat
7,The Parganas,303,North 24 Parganas,2724,Baduria,18,Basirhat,99,Baduria,107795,Raghunathpur,Basirhat
7,The Parganas,303,North 24 Parganas,2724,Baduria,18,Basirhat,99,Baduria,107794,Nayabastia Milani,Basirhat
7,The Parganas,303,North 24 Parganas,2731,Basirhat-Ii,18,Basirhat,125,Basirhat Uttar,107846,Champapukur,Basirhat
7,The Parganas,303,North 24 Parganas,2731,Basirhat-Ii,18,Basirhat,125,Basirhat Uttar,107850,Kachua,Basirhat
7,The Parganas,303,North 24 Parganas,2731,Basirhat-Ii,18,Basirhat,125,Basirhat Uttar,107845,Begumpur Bibipur,Basirhat
7,The Parganas,303,North 24 Parganas,2731,Basirhat-Ii,18,Basirhat,125,Basirhat Uttar,107849,Ghorarash Kulingram,Basirhat
7,The Parganas,303,North 24 Parganas,2731,Basirhat-Ii,18,Basirhat,125,Basirhat Uttar,107847,Chita,Basirhat
7,The Parganas,303,North 24 Parganas,2731,Basirhat-Ii,18,Basirhat,125,Basirhat Uttar,107853,Shrinagar Metia,Basirhat
7,The Parganas,303,North 24 Parganas,2731,Basirhat-Ii,18,Basirhat,125,Basirhat Uttar,107852,Rajendrapur,Basirhat
7,The Parganas,303,North 24 Parganas,2731,Basirhat-Ii,18,Basirhat,125,Basirhat Uttar,107851,Kholapota,Basirhat
7,The Parganas,303,North 24 Parganas,2731,Basirhat-Ii,18,Basirhat,125,Basirhat Uttar,107848,Dhanyakuria,Basirhat
7,The Parganas,303,North 24 Parganas,2738,Hasnabad,18,Basirhat,125,Basirhat Uttar,107919,Amlani,Basirhat
7,The Parganas,303,North 24 Parganas,2738,Hasnabad,18,Basirhat,125,Basirhat Uttar,107926,Murarisha,Basirhat
7,The Parganas,303,North 24 Parganas,2738,Hasnabad,18,Basirhat,125,Basirhat Uttar,107925,Makhalgachha,Basirhat
7,The Parganas,303,North 24 Parganas,2738,Hasnabad,18,Basirhat,125,Basirhat Uttar,107923,Bhebia,Basirhat
7,The Parganas,303,North 24 Parganas,2727,Barasat-Ii,18,Basirhat,121,Haroa,107819,Falti Beliaghata,Basirhat
7,The Parganas,303,North 24 Parganas,2727,Barasat-Ii,18,Basirhat,121,Haroa,107822,Kirtipur-I,Basirhat
7,The Parganas,303,North 24 Parganas,2727,Barasat-Ii,18,Basirhat,121,Haroa,107818,Dadpur,Basirhat
7,The Parganas,303,North 24 Parganas,2727,Barasat-Ii,18,Basirhat,121,Haroa,107821,Kiritipur-Ii,Basirhat
7,The Parganas,303,North 24 Parganas,2727,Barasat-Ii,18,Basirhat,121,Haroa,107823,Shasan,Basirhat
7,The Parganas,303,North 24 Parganas,2733,Deganga,18,Basirhat,121,Haroa,107879,Hadipur Jhikra-Ii,Basirhat
7,The Parganas,303,North 24 Parganas,2733,Deganga,18,Basirhat,121,Haroa,107876,Deganga-I,Basirhat
7,The Parganas,303,North 24 Parganas,2733,Deganga,18,Basirhat,121,Haroa,107877,Deganga-Ii,Basirhat
7,The Parganas,303,North 24 Parganas,2733,Deganga,18,Basirhat,121,Haroa,107874,Champatala,Basirhat
7,The Parganas,303,North 24 Parganas,2737,Haroa,18,Basirhat,121,Haroa,107915,Haroa,Basirhat
7,The Parganas,303,North 24 Parganas,2737,Haroa,18,Basirhat,121,Haroa,107913,Gopalpur-Ii,Basirhat
7,The Parganas,303,North 24 Parganas,2737,Haroa,18,Basirhat,121,Haroa,107916,Khasbalanda,Basirhat
7,The Parganas,303,North 24 Parganas,2737,Haroa,18,Basirhat,121,Haroa,107912,Gopalpur-I,Basirhat
7,The Parganas,303,North 24 Parganas,2738,Hasnabad,18,Basirhat,126,Hingalganj,107927,Patlikhanpur,Basirhat
7,The Parganas,303,North 24 Parganas,2738,Hasnabad,18,Basirhat,126,Hingalganj,107924,Hasnabad,Basirhat
7,The Parganas,303,North 24 Parganas,2738,Hasnabad,18,Basirhat,126,Hingalganj,107920,Barunhat Rameswarpur,Basirhat
7,The Parganas,303,North 24 Parganas,2738,Hasnabad,18,Basirhat,126,Hingalganj,107922,Bhabanipur-Ii,Basirhat
7,The Parganas,303,North 24 Parganas,2738,Hasnabad,18,Basirhat,126,Hingalganj,107921,Bhabanipur-I,Basirhat
7,The Parganas,303,North 24 Parganas,2743,Sandeshkhali-Ii,18,Basirhat,126,Hingalganj,107963,Khulna,Basirhat
7,The Parganas,303,North 24 Parganas,2737,Haroa,18,Basirhat,122,Minakhan,107911,Bakjuri,Basirhat
7,The Parganas,303,North 24 Parganas,2737,Haroa,18,Basirhat,122,Minakhan,107914,Halipur,Basirhat
7,The Parganas,303,North 24 Parganas,2737,Haroa,18,Basirhat,122,Minakhan,107918,Sonapukur Sankarpur,Basirhat
7,The Parganas,303,North 24 Parganas,2737,Haroa,18,Basirhat,122,Minakhan,107917,Kulti,Basirhat
7,The Parganas,303,North 24 Parganas,2742,Sandeshkhali-I,18,Basirhat,123,Sandeshkhali,107957,Sarberia Agarhati,Basirhat
7,The Parganas,303,North 24 Parganas,2742,Sandeshkhali-I,18,Basirhat,123,Sandeshkhali,107958,Sehera Radhnagar,Basirhat
7,The Parganas,303,North 24 Parganas,2742,Sandeshkhali-I,18,Basirhat,123,Sandeshkhali,107955,Nazat-I,Basirhat
7,The Parganas,303,North 24 Parganas,2742,Sandeshkhali-I,18,Basirhat,123,Sandeshkhali,107952,Bayermari-Ii,Basirhat
7,The Parganas,303,North 24 Parganas,2742,Sandeshkhali-I,18,Basirhat,123,Sandeshkhali,107956,Nazat-Ii,Basirhat
7,The Parganas,303,North 24 Parganas,2742,Sandeshkhali-I,18,Basirhat,123,Sandeshkhali,107951,Bayermari-I,Basirhat
7,The Parganas,303,North 24 Parganas,2742,Sandeshkhali-I,18,Basirhat,123,Sandeshkhali,107954,Kalinagar,Basirhat
7,The Parganas,303,North 24 Parganas,2742,Sandeshkhali-I,18,Basirhat,123,Sandeshkhali,107953,Hatgachhi,Basirhat
7,The Parganas,303,North 24 Parganas,2743,Sandeshkhali-Ii,18,Basirhat,123,Sandeshkhali,107965,Manipur,Basirhat
7,The Parganas,303,North 24 Parganas,2743,Sandeshkhali-Ii,18,Basirhat,123,Sandeshkhali,107959,Bermajur-I,Basirhat
7,The Parganas,303,North 24 Parganas,2743,Sandeshkhali-Ii,18,Basirhat,123,Sandeshkhali,107962,Jeliakhali,Basirhat
7,The Parganas,303,North 24 Parganas,2743,Sandeshkhali-Ii,18,Basirhat,123,Sandeshkhali,107966,Sandeshkhali,Basirhat
7,The Parganas,303,North 24 Parganas,2743,Sandeshkhali-Ii,18,Basirhat,123,Sandeshkhali,107961,Durgamandop,Basirhat
7,The Parganas,303,North 24 Parganas,2743,Sandeshkhali-Ii,18,Basirhat,123,Sandeshkhali,107960,Bermajur-Ii,Basirhat
7,The Parganas,303,North 24 Parganas,2743,Sandeshkhali-Ii,18,Basirhat,123,Sandeshkhali,107964,Korakati,Basirhat
4,Bardhaman & Birbhum,307,Birbhum,2828,Dubrajpur,42,Birbhum,284,Dubrajpur,108770,Laxmi-Narayanpur,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2828,Dubrajpur,42,Birbhum,284,Dubrajpur,108765,Balijuri,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2828,Dubrajpur,42,Birbhum,284,Dubrajpur,108768,Hetampur,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2828,Dubrajpur,42,Birbhum,284,Dubrajpur,108772,Paduma,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2828,Dubrajpur,42,Birbhum,284,Dubrajpur,108769,Jashpur,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2828,Dubrajpur,42,Birbhum,284,Dubrajpur,108771,Loba,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2836,Murarai-Ii,42,Birbhum,294,Murarai,108844,Mitrapur,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2836,Murarai-Ii,42,Birbhum,294,Murarai,108840,Amdole,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2836,Murarai-Ii,42,Birbhum,294,Murarai,108845,Nandigram,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2836,Murarai-Ii,42,Birbhum,294,Murarai,108841,Jajigram,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2836,Murarai-Ii,42,Birbhum,294,Murarai,108847,Paikar-Ii,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2836,Murarai-Ii,42,Birbhum,294,Murarai,108846,Paikar-I,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2836,Murarai-Ii,42,Birbhum,293,Nalhati,108842,Kushmore-I,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2836,Murarai-Ii,42,Birbhum,293,Nalhati,108843,Kushmore-Ii,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2836,Murarai-Ii,42,Birbhum,293,Nalhati,108848,Rudranagar,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2834,Mohammad Bazar,42,Birbhum,291,Rampurhat,108831,Rampur,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2834,Mohammad Bazar,42,Birbhum,291,Rampurhat,108832,Sekedda,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2834,Mohammad Bazar,42,Birbhum,291,Rampurhat,108826,Gonpur,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2834,Mohammad Bazar,42,Birbhum,291,Rampurhat,108828,Kapista,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2834,Mohammad Bazar,42,Birbhum,291,Rampurhat,108822,Bharkata,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2834,Mohammad Bazar,42,Birbhum,291,Rampurhat,108827,Hinglow,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2834,Mohammad Bazar,42,Birbhum,289,Sainthia,108821,Angargaria,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2834,Mohammad Bazar,42,Birbhum,289,Sainthia,108823,Bhutura,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2834,Mohammad Bazar,42,Birbhum,289,Sainthia,108824,Charicha,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2834,Mohammad Bazar,42,Birbhum,289,Sainthia,108829,Mahamadbazar,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2834,Mohammad Bazar,42,Birbhum,289,Sainthia,108825,Deucha,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2834,Mohammad Bazar,42,Birbhum,289,Sainthia,108830,Puranagram,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2843,Sainthia,42,Birbhum,289,Sainthia,108904,Hatora,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2843,Sainthia,42,Birbhum,289,Sainthia,108905,Horisara,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2843,Sainthia,42,Birbhum,289,Sainthia,108902,Deriapur,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2843,Sainthia,42,Birbhum,289,Sainthia,108903,Fulur,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2843,Sainthia,42,Birbhum,289,Sainthia,108900,Banagram,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2843,Sainthia,42,Birbhum,289,Sainthia,108906,Mathpalsa,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2828,Dubrajpur,42,Birbhum,285,Suri,108773,Parulia,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2828,Dubrajpur,42,Birbhum,285,Suri,108766,Chinpai,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2828,Dubrajpur,42,Birbhum,285,Suri,108767,Gohaliara,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2828,Dubrajpur,42,Birbhum,285,Suri,108774,Sahapur,Birbhum
8,Jangal Mahal,305,Bankura,2778,Gangajal Ghati,37,Bishnupur,253,Barjora,108335,Pirraboni,Bishnupur
8,Jangal Mahal,305,Bankura,2778,Gangajal Ghati,37,Bishnupur,253,Barjora,108328,Bhaktabundh,Bishnupur
8,Jangal Mahal,305,Bankura,2778,Gangajal Ghati,37,Bishnupur,253,Barjora,108330,Gobindadham,Bishnupur
8,Jangal Mahal,305,Bankura,2778,Gangajal Ghati,37,Bishnupur,253,Barjora,108334,Nityanandapur,Bishnupur
8,Jangal Mahal,305,Bankura,2778,Gangajal Ghati,37,Bishnupur,253,Barjora,108329,Gangajalghati,Bishnupur
8,Jangal Mahal,305,Bankura,2778,Gangajal Ghati,37,Bishnupur,253,Barjora,108331,Kapista,Bishnupur
8,Jangal Mahal,305,Bankura,2794,Taldangra,37,Bishnupur,255,Bishnupur,108461,Amdangra,Bishnupur
8,Jangal Mahal,305,Bankura,2794,Taldangra,37,Bishnupur,255,Bishnupur,108467,Saltora,Bishnupur
8,Jangal Mahal,305,Bankura,2794,Taldangra,37,Bishnupur,255,Bishnupur,108468,Satmouli,Bishnupur
8,Jangal Mahal,305,Bankura,2784,Kotulpur,37,Bishnupur,257,Indas,108378,Lowgram,Bishnupur
8,Jangal Mahal,305,Bankura,2784,Kotulpur,37,Bishnupur,257,Indas,108379,Madanmohanpur,Bishnupur
8,Jangal Mahal,305,Bankura,2787,Patrasayer,37,Bishnupur,257,Indas,108409,Kushadwip,Bishnupur
8,Jangal Mahal,305,Bankura,2787,Patrasayer,37,Bishnupur,257,Indas,108408,Jamkuri,Bishnupur
8,Jangal Mahal,305,Bankura,2787,Patrasayer,37,Bishnupur,257,Indas,108406,Biur-Betur,Bishnupur
8,Jangal Mahal,305,Bankura,2787,Patrasayer,37,Bishnupur,257,Indas,108403,Balsi-Ii,Bishnupur
8,Jangal Mahal,305,Bankura,2787,Patrasayer,37,Bishnupur,257,Indas,108402,Balsi-I,Bishnupur
8,Jangal Mahal,305,Bankura,2784,Kotulpur,37,Bishnupur,256,Katulpur,108377,Lego,Bishnupur
8,Jangal Mahal,305,Bankura,2784,Kotulpur,37,Bishnupur,256,Katulpur,108374,Desra-Koalpara,Bishnupur
8,Jangal Mahal,305,Bankura,2784,Kotulpur,37,Bishnupur,256,Katulpur,108375,Gopinathpur,Bishnupur
8,Jangal Mahal,305,Bankura,2784,Kotulpur,37,Bishnupur,256,Katulpur,108380,Mirzapur,Bishnupur
8,Jangal Mahal,305,Bankura,2784,Kotulpur,37,Bishnupur,256,Katulpur,108376,Kotulpur,Bishnupur
8,Jangal Mahal,305,Bankura,2784,Kotulpur,37,Bishnupur,256,Katulpur,108381,Sihar,Bishnupur
4,Bardhaman & Birbhum,306,Purba Bardhaman,2804,Galsi-Ii,37,Bishnupur,259,Khandaghosh,108548,Adra,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2804,Galsi-Ii,37,Bishnupur,259,Khandaghosh,108551,Gohogram,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2804,Galsi-Ii,37,Bishnupur,259,Khandaghosh,108554,Maszidpur,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2804,Galsi-Ii,37,Bishnupur,259,Khandaghosh,108556,Satinandi,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2804,Galsi-Ii,37,Bishnupur,259,Khandaghosh,108549,Bhunri,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2804,Galsi-Ii,37,Bishnupur,259,Khandaghosh,108555,Sanko,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2804,Galsi-Ii,37,Bishnupur,259,Khandaghosh,108552,Khano,Purba Bardhman
8,Jangal Mahal,305,Bankura,2775,Bankura-Ii,37,Bishnupur,254,Onda,108295,Bikna,Bishnupur
8,Jangal Mahal,305,Bankura,2775,Bankura-Ii,37,Bishnupur,254,Onda,108299,Narrah,Bishnupur
8,Jangal Mahal,305,Bankura,2775,Bankura-Ii,37,Bishnupur,254,Onda,108297,Kosthia,Bishnupur
8,Jangal Mahal,305,Bankura,2775,Bankura-Ii,37,Bishnupur,254,Onda,108301,Sanbandha,Bishnupur
8,Jangal Mahal,305,Bankura,2787,Patrasayer,37,Bishnupur,258,Sonamukhi,108407,Hamirpur,Bishnupur
8,Jangal Mahal,305,Bankura,2787,Patrasayer,37,Bishnupur,258,Sonamukhi,108405,Birsingha,Bishnupur
8,Jangal Mahal,305,Bankura,2787,Patrasayer,37,Bishnupur,258,Sonamukhi,108410,Narayanpur,Bishnupur
8,Jangal Mahal,305,Bankura,2787,Patrasayer,37,Bishnupur,258,Sonamukhi,108404,Belut-Rasulpur,Bishnupur
8,Jangal Mahal,305,Bankura,2787,Patrasayer,37,Bishnupur,258,Sonamukhi,108411,Patrasayer,Bishnupur
4,Bardhaman & Birbhum,307,Birbhum,2827,Bolpur-Sriniketan,41,Bolpur,286,Bolpur,108762,Sattore,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2827,Bolpur-Sriniketan,41,Bolpur,286,Bolpur,108760,Ruppur,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2827,Bolpur-Sriniketan,41,Bolpur,286,Bolpur,108759,Raipur-Supur,Birbhum
4,Bardhaman & Birbhum,306,Purba Bardhaman,2810,Katwa-I,41,Bolpur,271,Ketugram,108611,Sreekhanda,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2810,Katwa-I,41,Bolpur,271,Ketugram,108609,Koshigram,Purba Bardhman
4,Bardhaman & Birbhum,307,Birbhum,2843,Sainthia,41,Bolpur,288,Labpur,108898,Ahmedpur,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2843,Sainthia,41,Bolpur,288,Labpur,108909,Sreenidhipur,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2843,Sainthia,41,Bolpur,288,Labpur,108908,Sangra,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2843,Sainthia,41,Bolpur,288,Labpur,108899,Amarpur,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2843,Sainthia,41,Bolpur,288,Labpur,108907,Panrui,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2843,Sainthia,41,Bolpur,288,Labpur,108901,Bhromorkol,Birbhum
4,Bardhaman & Birbhum,306,Purba Bardhaman,2810,Katwa-I,41,Bolpur,272,Mangalkot,108604,Alampur,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2810,Katwa-I,41,Bolpur,272,Mangalkot,108610,Sargram,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2810,Katwa-I,41,Bolpur,272,Mangalkot,108605,Gidhagram,Purba Bardhman
4,Bardhaman & Birbhum,307,Birbhum,2827,Bolpur-Sriniketan,41,Bolpur,287,Nanoor,108757,Kankalitala,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2827,Bolpur-Sriniketan,41,Bolpur,287,Nanoor,108761,Sarpalehana-Albandha,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2827,Bolpur-Sriniketan,41,Bolpur,287,Nanoor,108764,Singhee,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2827,Bolpur-Sriniketan,41,Bolpur,287,Nanoor,108763,Sian-Muluk,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2827,Bolpur-Sriniketan,41,Bolpur,287,Nanoor,108756,Bahiri-Panchshowa,Birbhum
4,Bardhaman & Birbhum,307,Birbhum,2827,Bolpur-Sriniketan,41,Bolpur,287,Nanoor,108758,Kasba,Birbhum
1,North Bengal,308,Cooch Behar,2848,Dinhata-I,1,Cooch Behar,7,Dinhata,108957,Dinhata Vill-Ii,Coochbehar
1,North Bengal,308,Cooch Behar,2848,Dinhata-I,1,Cooch Behar,7,Dinhata,108956,Dinhata Vill-I,Coochbehar
1,North Bengal,308,Cooch Behar,2848,Dinhata-I,1,Cooch Behar,7,Dinhata,108965,Putimari-I,Coochbehar
1,North Bengal,308,Cooch Behar,2848,Dinhata-I,1,Cooch Behar,7,Dinhata,108954,Bhetaguri-I,Coochbehar
1,North Bengal,308,Cooch Behar,2852,Mathabhanga-I,1,Cooch Behar,2,Mathabhanga,108997,Hazrahat-I,Coochbehar
1,North Bengal,308,Cooch Behar,2852,Mathabhanga-I,1,Cooch Behar,2,Mathabhanga,109003,Pachagarh,Coochbehar
1,North Bengal,308,Cooch Behar,2852,Mathabhanga-I,1,Cooch Behar,2,Mathabhanga,108998,Hazrahat-Ii,Coochbehar
1,North Bengal,308,Cooch Behar,2851,Mathabhanga Ii,1,Cooch Behar,2,Mathabhanga,108987,Fulbari,Coochbehar
1,North Bengal,308,Cooch Behar,2851,Mathabhanga Ii,1,Cooch Behar,2,Mathabhanga,108985,Angarkata-Pardubi,Coochbehar
1,North Bengal,308,Cooch Behar,2851,Mathabhanga Ii,1,Cooch Behar,2,Mathabhanga,108991,Nishiganj-Ii,Coochbehar
1,North Bengal,308,Cooch Behar,2851,Mathabhanga Ii,1,Cooch Behar,2,Mathabhanga,108992,Premerdanga,Coochbehar
1,North Bengal,308,Cooch Behar,2851,Mathabhanga Ii,1,Cooch Behar,2,Mathabhanga,108993,Ruidanga,Coochbehar
1,North Bengal,308,Cooch Behar,2851,Mathabhanga Ii,1,Cooch Behar,2,Mathabhanga,108988,Ghoksardanga,Coochbehar
1,North Bengal,308,Cooch Behar,2851,Mathabhanga Ii,1,Cooch Behar,2,Mathabhanga,108989,Latapota,Coochbehar
1,North Bengal,308,Cooch Behar,2851,Mathabhanga Ii,1,Cooch Behar,2,Mathabhanga,108986,Barasoulmari,Coochbehar
1,North Bengal,308,Cooch Behar,2851,Mathabhanga Ii,1,Cooch Behar,2,Mathabhanga,108994,Unishbisha,Coochbehar
1,North Bengal,308,Cooch Behar,2851,Mathabhanga Ii,1,Cooch Behar,2,Mathabhanga,108990,Nishiganj-I,Coochbehar
1,North Bengal,308,Cooch Behar,2847,Coochbehar I,1,Cooch Behar,8,Natabari,108947,Panisala,Coochbehar
1,North Bengal,308,Cooch Behar,2847,Coochbehar I,1,Cooch Behar,8,Natabari,108945,Jiranpur,Coochbehar
1,North Bengal,308,Cooch Behar,2847,Coochbehar I,1,Cooch Behar,8,Natabari,108938,Dauaguri,Coochbehar
1,North Bengal,308,Cooch Behar,2847,Coochbehar I,1,Cooch Behar,8,Natabari,108943,Guriahati-Ii,Coochbehar
1,North Bengal,308,Cooch Behar,2847,Coochbehar I,1,Cooch Behar,8,Natabari,108939,Deoanhat,Coochbehar
1,North Bengal,308,Cooch Behar,2847,Coochbehar I,1,Cooch Behar,8,Natabari,108942,Guriahati-I,Coochbehar
1,North Bengal,308,Cooch Behar,2856,Tufanganj-I,1,Cooch Behar,8,Natabari,109036,Maruganj,Coochbehar
1,North Bengal,308,Cooch Behar,2856,Tufanganj-I,1,Cooch Behar,8,Natabari,109031,Chilkhana-I,Coochbehar
1,North Bengal,308,Cooch Behar,2856,Tufanganj-I,1,Cooch Behar,8,Natabari,109027,Andaran-Fulbari-Ii,Coochbehar
1,North Bengal,308,Cooch Behar,2856,Tufanganj-I,1,Cooch Behar,8,Natabari,109039,Natabari-Ii,Coochbehar
1,North Bengal,308,Cooch Behar,2856,Tufanganj-I,1,Cooch Behar,8,Natabari,109033,Deocharai,Coochbehar
1,North Bengal,308,Cooch Behar,2856,Tufanganj-I,1,Cooch Behar,8,Natabari,109029,Balarampur-I,Coochbehar
1,North Bengal,308,Cooch Behar,2856,Tufanganj-I,1,Cooch Behar,8,Natabari,109030,Balarampur-Ii,Coochbehar
1,North Bengal,308,Cooch Behar,2856,Tufanganj-I,1,Cooch Behar,8,Natabari,109038,Natabari-I,Coochbehar
1,North Bengal,308,Cooch Behar,2856,Tufanganj-I,1,Cooch Behar,8,Natabari,109035,Dhalpal-Ii,Coochbehar
1,North Bengal,308,Cooch Behar,2856,Tufanganj-I,1,Cooch Behar,8,Natabari,109032,Chilkhana-Ii,Coochbehar
1,North Bengal,308,Cooch Behar,2848,Dinhata-I,1,Cooch Behar,6,Sitai,108964,Petla,Coochbehar
1,North Bengal,308,Cooch Behar,2848,Dinhata-I,1,Cooch Behar,6,Sitai,108953,Bara Soulmari,Coochbehar
1,North Bengal,308,Cooch Behar,2848,Dinhata-I,1,Cooch Behar,6,Sitai,108951,Bara Atiabari-I,Coochbehar
